dataset,source,key,cosine_chatgpt,cosine_dipper_low,cosine_dipper_high,jaccard_chatgpt,recall_chatgpt,precision_chatgpt,jaccard_dipper_low,recall_dipper_low,precision_dipper_low,jaccard_dipper_high,recall_dipper_high,precision_dipper_high,jaccard_pegasus_slight,recall_pegasus_slight,precision_pegasus_slight,jaccard_pegasus_full,recall_pegasus_full,precision_pegasus_full,source_group
xsum,Eleuther-AI,xsum-792,0.9832234499456646,0.9669121715418392,0.8868759259630286,0.875,0.9333333333333333,0.9333333333333333,0.2727272727272727,0.4,0.46153846153846156,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.4666666666666667,0.4666666666666667,1.0,LLM
xsum,Eleuther-AI,xsum-794,0.981360304197222,0.954680494105947,0.8131190295380916,0.5789473684210527,0.6470588235294118,0.8461538461538461,0.4,0.47058823529411764,0.7272727272727273,0.0,0.0,0.0,0.6666666666666666,0.7058823529411765,0.9230769230769231,0.5,0.5294117647058824,0.9,LLM
xsum,Eleuther-AI,xsum-797,0.983110558834783,0.9818507616347024,0.7767969745148456,0.631578947368421,0.75,0.8,0.3157894736842105,0.375,0.6666666666666666,0.0,0.0,0.0,0.3888888888888889,0.4375,0.7777777777777778,0.3888888888888889,0.4375,0.7777777777777778,LLM
xsum,Eleuther-AI,xsum-7982,0.9604750585663218,0.9945456498035323,0.7342675294885779,0.7142857142857143,0.8333333333333334,0.8333333333333334,0.375,0.5,0.6,0.16666666666666666,0.16666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0,LLM
xsum,Eleuther-AI,xsum-7983,0.9255889721747652,0.968840534854876,0.7262761258317274,0.4375,0.5833333333333334,0.6363636363636364,0.6153846153846154,0.6666666666666666,0.8888888888888888,0.0,0.0,0.0,0.4166666666666667,0.4166666666666667,1.0,0.16666666666666666,0.16666666666666666,1.0,LLM
xsum,Eleuther-AI,xsum-7985,0.980840054867042,0.9633798255304585,0.7588933732577426,0.7,0.8076923076923077,0.84,0.32142857142857145,0.34615384615384615,0.8181818181818182,0.0,0.0,0.0,0.8518518518518519,0.8846153846153846,0.9583333333333334,0.5,0.5384615384615384,0.875,LLM
xsum,Eleuther-AI,xsum-7987,0.9323441828001177,0.9848007701318342,0.6891091270610287,0.3333333333333333,0.5,0.5,0.4,0.5,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.2,0.25,0.5,LLM
xsum,Eleuther-AI,xsum-7991,0.9862343571776451,0.9780728394770632,0.8621264904340168,0.34782608695652173,0.47058823529411764,0.5714285714285714,0.5238095238095238,0.6470588235294118,0.7333333333333333,0.0,0.0,0.0,0.5714285714285714,0.7058823529411765,0.75,0.47619047619047616,0.5882352941176471,0.7142857142857143,LLM
xsum,Eleuther-AI,xsum-7992,0.9585524689541354,0.9596663827555939,0.9018887379219993,1.0,1.0,1.0,0.6,0.75,0.75,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,LLM
xsum,Eleuther-AI,xsum-7994,0.9238819133027782,0.9813563416676259,0.6643681695145874,0.3333333333333333,0.5,0.5,0.75,0.75,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,LLM
xsum,Eleuther-AI,xsum-7995,0.9917028557650679,0.9746314456739402,0.8785595498879857,0.4,0.5,0.6666666666666666,0.4,0.5,0.6666666666666666,0.0,0.0,0.0,0.875,0.875,1.0,0.625,0.625,1.0,LLM
xsum,Eleuther-AI,xsum-7997,0.9698783861975292,0.9844460745060306,0.8510511047303744,0.5555555555555556,0.7692307692307693,0.6666666666666666,0.2222222222222222,0.3076923076923077,0.4444444444444444,0.0,0.0,0.0,0.125,0.15384615384615385,0.4,0.125,0.15384615384615385,0.4,LLM
xsum,Eleuther-AI,xsum-7999,0.9804051736803195,0.9654775529158145,0.9748294197760031,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,LLM
xsum,Eleuther-AI,xsum-8000,0.9780520748359338,0.9758564215856913,0.8433198043922374,0.3076923076923077,0.5,0.4444444444444444,0.25,0.375,0.42857142857142855,0.0,0.0,0.0,0.7,0.875,0.7777777777777778,0.45454545454545453,0.625,0.625,LLM
xsum,Eleuther-AI,xsum-8001,0.855640055113701,0.9839969271113959,0.7830008062414743,0.23076923076923078,0.3333333333333333,0.42857142857142855,0.36363636363636365,0.4444444444444444,0.6666666666666666,0.0,0.0,0.0,0.8888888888888888,0.8888888888888888,1.0,0.7777777777777778,0.7777777777777778,1.0,LLM
xsum,Eleuther-AI,xsum-8002,0.9675226776423929,0.989788201982957,0.5232666028960051,0.5,0.5454545454545454,0.8571428571428571,0.6428571428571429,0.8181818181818182,0.75,0.0,0.0,0.0,1.0,1.0,1.0,0.4166666666666667,0.45454545454545453,0.8333333333333334,LLM
xsum,Eleuther-AI,xsum-8003,0.9752824560713961,0.8763144133602502,0.8248678240053307,0.5833333333333334,0.7777777777777778,0.7,0.5,0.5555555555555556,0.8333333333333334,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,LLM
xsum,Eleuther-AI,xsum-8004,0.9540027090756791,0.9778965779598429,0.7067344294863382,1.0,1.0,1.0,0.4,0.6666666666666666,0.5,0.0,0.0,0.0,0.25,0.3333333333333333,0.5,0.25,0.3333333333333333,0.5,LLM
xsum,Eleuther-AI,xsum-8005,0.9738100914103894,0.979516762854737,0.8537365018492329,0.5882352941176471,0.7142857142857143,0.7692307692307693,0.4444444444444444,0.5714285714285714,0.6666666666666666,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,1.0,0.5714285714285714,0.5714285714285714,1.0,LLM
xsum,Eleuther-AI,xsum-8006,0.9397967721113905,0.9818179015720735,0.9138362878459979,0.5,0.6470588235294118,0.6875,0.5454545454545454,0.7058823529411765,0.7058823529411765,0.0,0.0,0.0,0.9411764705882353,0.9411764705882353,1.0,0.5,0.5294117647058824,0.9,LLM
xsum,Eleuther-AI,xsum-8007,0.9643266294872489,0.9660639855863687,0.9042248064222359,0.46153846153846156,0.6,0.6666666666666666,0.7,0.7,1.0,0.0,0.0,0.0,0.9,0.9,1.0,0.8,0.8,1.0,LLM
xsum,Eleuther-AI,xsum-8010,0.9856736714905572,0.9923076978574494,0.8071511027027246,0.7,0.7777777777777778,0.875,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.0,0.0,0.0,0.4444444444444444,0.4444444444444444,1.0,0.4444444444444444,0.4444444444444444,1.0,LLM
xsum,Eleuther-AI,xsum-8011,0.9230443459581578,0.9314477263949223,0.9062641699608807,0.2972972972972973,0.36666666666666664,0.6111111111111112,0.37209302325581395,0.5333333333333333,0.5517241379310345,0.027777777777777776,0.03333333333333333,0.14285714285714285,0.8666666666666667,0.8666666666666667,1.0,0.25806451612903225,0.26666666666666666,0.8888888888888888,LLM
xsum,Eleuther-AI,xsum-8012,0.9417915001801391,0.9585789319279979,0.8226874608318807,0.16666666666666666,0.2,0.5,0.4,0.4,1.0,0.0,0.0,0.0,0.6,0.6,1.0,0.6,0.6,1.0,LLM
xsum,Eleuther-AI,xsum-8013,0.9708325276481861,0.9538559319146536,0.8368627727048805,0.5555555555555556,0.7142857142857143,0.7142857142857143,0.375,0.42857142857142855,0.75,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,1.0,0.5714285714285714,0.5714285714285714,1.0,LLM
xsum,Eleuther-AI,xsum-8014,0.9707644366484804,0.977226358259884,0.8626404174133556,0.2727272727272727,0.42857142857142855,0.42857142857142855,0.4,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,1.0,1.0,1.0,0.375,0.42857142857142855,0.75,LLM
xsum,Eleuther-AI,xsum-8015,0.9757800012419681,0.9875470005715755,0.8916038525008961,0.3333333333333333,0.375,0.75,0.5454545454545454,0.75,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.625,0.625,1.0,LLM
xsum,Eleuther-AI,xsum-8016,0.9700438965196267,0.9833461250447422,0.8646997030206364,0.6,0.6666666666666666,0.8571428571428571,0.4,0.4444444444444444,0.8,0.09090909090909091,0.1111111111111111,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,LLM
xsum,Eleuther-AI,xsum-8017,0.9870881370040935,0.9598880190960607,0.8916558006410186,0.625,0.7407407407407407,0.8,0.5333333333333333,0.5925925925925926,0.8421052631578947,0.03571428571428571,0.037037037037037035,0.5,1.0,1.0,1.0,0.34375,0.4074074074074074,0.6875,LLM
xsum,Eleuther-AI,xsum-8018,0.9327193362139191,0.9801646019340872,0.8503684037348369,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,LLM
xsum,Eleuther-AI,xsum-8019,0.9317550956324715,0.9634815590944182,0.8034154279088006,0.4,1.0,0.4,0.25,0.5,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,LLM
xsum,Eleuther-AI,xsum-8020,0.9875530676059177,0.9850323270584898,0.8520690806491878,0.8571428571428571,0.9230769230769231,0.9230769230769231,0.3888888888888889,0.5384615384615384,0.5833333333333334,0.0,0.0,0.0,0.8461538461538461,0.8461538461538461,1.0,0.6153846153846154,0.6153846153846154,1.0,LLM
xsum,Eleuther-AI,xsum-8021,0.9725808283894399,0.9764300669930407,0.8593232765858281,0.46153846153846156,0.6,0.6666666666666666,0.46153846153846156,0.6,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,LLM
xsum,Eleuther-AI,xsum-8025,0.8845289495134042,0.9301806048427154,0.5854467831219978,0.7333333333333333,0.8461538461538461,0.8461538461538461,0.35294117647058826,0.46153846153846156,0.6,0.0,0.0,0.0,0.7142857142857143,0.7692307692307693,0.9090909090909091,0.2857142857142857,0.3076923076923077,0.8,LLM
xsum,Eleuther-AI,xsum-8027,0.9807187056343557,0.9806079501648884,0.8625796970912663,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,0.125,0.5,0.14285714285714285,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.5,0.5,LLM
xsum,Eleuther-AI,xsum-8028,0.9771146348036805,0.9838096767684605,0.8616691539801492,0.3333333333333333,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LLM
xsum,Eleuther-AI,xsum-8029,0.9870758118204104,0.9501874276603188,0.9243893448291627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LLM
xsum,Eleuther-AI,xsum-8030,0.967264725162684,0.9505522774199718,0.7756049586774925,0.6111111111111112,0.7857142857142857,0.7333333333333333,0.5625,0.6428571428571429,0.8181818181818182,0.0,0.0,0.0,0.7142857142857143,0.7142857142857143,1.0,0.7142857142857143,0.7142857142857143,1.0,LLM
xsum,Eleuther-AI,xsum-8031,0.948700274128937,0.9336014083570656,0.8123279859426199,0.7272727272727273,0.7272727272727273,1.0,0.3076923076923077,0.36363636363636365,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.8181818181818182,0.8181818181818182,1.0,LLM
xsum,Eleuther-AI,xsum-8032,0.9664289662447542,0.9653913847537188,0.9342122685093268,0.5294117647058824,0.6428571428571429,0.75,0.2631578947368421,0.35714285714285715,0.5,0.0,0.0,0.0,0.8666666666666667,0.9285714285714286,0.9285714285714286,0.3888888888888889,0.5,0.6363636363636364,LLM
xsum,Eleuther-AI,xsum-8034,0.9667114532002483,0.9821707872205172,0.9291327024477591,0.75,0.8181818181818182,0.9,0.4,0.5454545454545454,0.6,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5454545454545454,0.8571428571428571,LLM
xsum,Eleuther-AI,xsum-8035,0.9502293690623916,0.9534227944840296,0.8696340351633142,0.625,0.7142857142857143,0.8333333333333334,0.3333333333333333,0.5714285714285714,0.4444444444444444,0.0,0.0,0.0,1.0,1.0,1.0,0.375,0.42857142857142855,0.75,LLM
xsum,Eleuther-AI,xsum-8036,0.9328866097275446,0.9885693818692495,0.8574218407485419,0.625,0.7142857142857143,0.8333333333333334,0.5555555555555556,0.7142857142857143,0.7142857142857143,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,LLM
xsum,Eleuther-AI,xsum-8037,0.9674431299094778,0.9742944304385784,0.8091017914805141,0.6666666666666666,0.7272727272727273,0.8888888888888888,0.6666666666666666,0.7272727272727273,0.8888888888888888,0.0,0.0,0.0,1.0,1.0,1.0,0.6363636363636364,0.6363636363636364,1.0,LLM
xsum,Eleuther-AI,xsum-8038,0.9799520983347082,0.9860282311921887,0.8943334697630202,0.7333333333333333,0.8461538461538461,0.8461538461538461,0.47368421052631576,0.6923076923076923,0.6,0.0,0.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.7692307692307693,0.9090909090909091,LLM
xsum,Eleuther-AI,xsum-8039,0.9694330147520764,0.9848292536095467,0.859943117051982,0.4,0.5,0.6666666666666666,0.4,0.5,0.6666666666666666,0.14285714285714285,0.25,0.25,0.6,0.75,0.75,0.6,0.75,0.75,LLM
xsum,Eleuther-AI,xsum-8040,0.9456946688875183,0.8802964607936773,0.8601935165449924,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,LLM
xsum,Eleuther-AI,xsum-8041,0.9875317987362198,0.9471946583497189,0.7900739439761932,0.7272727272727273,0.8,0.8888888888888888,0.4,0.4,1.0,0.0,0.0,0.0,0.9,0.9,1.0,0.4,0.4,1.0,LLM
xsum,Eleuther-AI,xsum-8042,0.9643726801052345,0.9871013695920018,0.8040011369777119,0.5,0.7142857142857143,0.625,0.4444444444444444,0.5714285714285714,0.6666666666666666,0.0,0.0,0.0,0.625,0.7142857142857143,0.8333333333333334,0.625,0.7142857142857143,0.8333333333333334,LLM
xsum,Eleuther-AI,xsum-8044,0.9526567350213838,0.9413150581067251,0.7344530105110992,0.625,0.8823529411764706,0.6818181818181818,0.6190476190476191,0.7647058823529411,0.7647058823529411,0.05,0.058823529411764705,0.25,0.6666666666666666,0.7058823529411765,0.9230769230769231,0.5555555555555556,0.5882352941176471,0.9090909090909091,LLM
xsum,Eleuther-AI,xsum-8045,0.9787705468613702,0.9546216976631827,0.778925463022365,0.6956521739130435,0.7619047619047619,0.8888888888888888,0.75,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.8181818181818182,0.8571428571428571,0.9473684210526315,0.375,0.42857142857142855,0.75,LLM
xsum,Eleuther-AI,xsum-8047,0.9592744509426729,0.9862196226234374,0.7177064148534563,0.5925925925925926,0.6666666666666666,0.8421052631578947,0.5555555555555556,0.625,0.8333333333333334,0.0,0.0,0.0,0.8,0.8333333333333334,0.9523809523809523,0.39285714285714285,0.4583333333333333,0.7333333333333333,LLM
xsum,Eleuther-AI,xsum-8048,0.9531143511101564,0.972720766171595,0.8605763479227796,0.6666666666666666,0.75,0.8571428571428571,0.23076923076923078,0.375,0.375,0.0,0.0,0.0,0.6666666666666666,0.75,0.8571428571428571,0.2,0.25,0.5,LLM
xsum,Eleuther-AI,xsum-8049,0.9803748022083675,0.9543449558787989,0.8565171920557226,0.8461538461538461,0.9166666666666666,0.9166666666666666,0.6,0.75,0.75,0.0,0.0,0.0,0.75,0.75,1.0,0.3333333333333333,0.3333333333333333,1.0,LLM
xsum,Eleuther-AI,xsum-8050,0.9585785346112983,0.9797974648857898,0.8363711122929275,0.3333333333333333,0.42857142857142855,0.6,0.5,0.7142857142857143,0.625,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,1.0,0.5714285714285714,0.5714285714285714,1.0,LLM
xsum,Eleuther-AI,xsum-8051,0.986017665559031,0.9854144563545346,0.8860896880165231,0.4,0.5454545454545454,0.6,0.46153846153846156,0.5454545454545454,0.75,0.0,0.0,0.0,0.3076923076923077,0.36363636363636365,0.6666666666666666,0.23076923076923078,0.2727272727272727,0.6,LLM
xsum,Eleuther-AI,xsum-8052,0.9810887988373562,0.9469134627752621,0.8619262100479038,0.5454545454545454,0.6666666666666666,0.75,0.3333333333333333,0.4444444444444444,0.5714285714285714,0.0,0.0,0.0,0.4166666666666667,0.5555555555555556,0.625,0.2727272727272727,0.3333333333333333,0.6,LLM
xsum,Eleuther-AI,xsum-8053,0.9484711617960955,0.9614901059036616,0.7946820020764941,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,LLM
xsum,Eleuther-AI,xsum-8055,0.9767822282820586,0.9719184159002874,0.9024180819183563,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,LLM
xsum,Eleuther-AI,xsum-8056,0.8094738187538022,0.9814560628250268,0.8668333173107734,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,LLM
xsum,Eleuther-AI,xsum-8058,0.9800067158937108,0.9925712744487103,0.8114565246473259,0.6923076923076923,0.75,0.9,0.4666666666666667,0.5833333333333334,0.7,0.0,0.0,0.0,0.42857142857142855,0.5,0.75,0.2857142857142857,0.3333333333333333,0.6666666666666666,LLM
xsum,Eleuther-AI,xsum-8059,0.9851387331648365,0.9741017895657886,0.916483377357693,1.0,1.0,1.0,1.0,1.0,1.0,0.125,0.2,0.25,0.8,0.8,1.0,0.8,0.8,1.0,LLM
xsum,Eleuther-AI,xsum-8061,0.9719038030963294,0.9753213044447561,0.8866250241171604,0.4,0.5714285714285714,0.5714285714285714,0.4444444444444444,0.5714285714285714,0.6666666666666666,0.0,0.0,0.0,0.875,1.0,0.875,0.625,0.7142857142857143,0.8333333333333334,LLM
xsum,Eleuther-AI,xsum-8062,0.9787901373688522,0.9657903161154663,0.8419512126394204,0.625,0.7142857142857143,0.8333333333333334,0.23809523809523808,0.35714285714285715,0.4166666666666667,0.0,0.0,0.0,0.8666666666666667,0.9285714285714286,0.9285714285714286,0.29411764705882354,0.35714285714285715,0.625,LLM
xsum,Eleuther-AI,xsum-8065,0.9695304708631545,0.9695959685139519,0.8302670101389102,0.7272727272727273,0.8,0.8888888888888888,0.4166666666666667,0.5,0.7142857142857143,0.0,0.0,0.0,0.6,0.6,1.0,0.6,0.6,1.0,LLM
xsum,Eleuther-AI,xsum-8067,0.9830515161862735,0.9755650475778957,0.8643757757282269,0.6363636363636364,0.7777777777777778,0.7777777777777778,0.25,0.3333333333333333,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.5555555555555556,0.5555555555555556,1.0,LLM
xsum,Eleuther-AI,xsum-8068,0.9685775800354582,0.9602587566230004,0.7717851294010796,0.5,0.6923076923076923,0.6428571428571429,0.3888888888888889,0.5384615384615384,0.5833333333333334,0.0,0.0,0.0,0.9230769230769231,0.9230769230769231,1.0,0.6,0.6923076923076923,0.8181818181818182,LLM
xsum,Eleuther-AI,xsum-8069,0.9603588198570993,0.9701409055147543,0.9355420068199363,0.4,0.5,0.6666666666666666,0.3888888888888889,0.5,0.6363636363636364,0.0,0.0,0.0,1.0,1.0,1.0,0.6551724137931034,0.6785714285714286,0.95,LLM
xsum,Eleuther-AI,xsum-8070,0.9632200944788222,0.977860563128682,0.9164593943414889,0.5333333333333333,0.6666666666666666,0.7272727272727273,0.4117647058823529,0.5833333333333334,0.5833333333333334,0.0,0.0,0.0,0.6923076923076923,0.75,0.9,0.5384615384615384,0.5833333333333334,0.875,LLM
xsum,Eleuther-AI,xsum-8071,0.9456845391758227,0.9765425744344357,0.7052705636155895,0.8571428571428571,1.0,0.8571428571428571,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,LLM
xsum,Eleuther-AI,xsum-8072,0.9398718979246591,0.9876510580073946,0.891952744796165,0.75,0.75,1.0,0.6666666666666666,0.8333333333333334,0.7692307692307693,0.06666666666666667,0.08333333333333333,0.25,1.0,1.0,1.0,0.9166666666666666,0.9166666666666666,1.0,LLM
xsum,Eleuther-AI,xsum-8073,0.9447337935609699,0.9210182386365955,0.7947040532128596,0.5833333333333334,0.7368421052631579,0.7368421052631579,0.3181818181818182,0.3684210526315789,0.7,0.0,0.0,0.0,0.42857142857142855,0.47368421052631576,0.8181818181818182,0.38095238095238093,0.42105263157894735,0.8,LLM
xsum,Eleuther-AI,xsum-8075,0.902022115491911,0.9673083110264488,0.8749231655971574,0.625,0.7692307692307693,0.7692307692307693,0.5,0.6153846153846154,0.7272727272727273,0.0,0.0,0.0,0.6923076923076923,0.6923076923076923,1.0,0.5,0.5384615384615384,0.875,LLM
xsum,Eleuther-AI,xsum-8076,0.9639553756493232,0.9556185344823309,0.9048602331887657,0.6,0.75,0.75,0.4,0.5,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.75,0.8571428571428571,0.5555555555555556,0.625,0.8333333333333334,LLM
xsum,Eleuther-AI,xsum-8077,0.9862443687831307,0.9886560797090658,0.767238689327345,0.7142857142857143,0.7142857142857143,1.0,0.8571428571428571,0.8571428571428571,1.0,0.0,0.0,0.0,0.625,0.7142857142857143,0.8333333333333334,0.625,0.7142857142857143,0.8333333333333334,LLM
xsum,Eleuther-AI,xsum-8080,0.9489470491692814,0.9351450399582,0.7330376362690724,0.4222222222222222,0.48717948717948717,0.76,0.2708333333333333,0.3333333333333333,0.5909090909090909,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,LLM
xsum,Human,xsum-2638,0.9779344851944647,0.9984332539479226,0.9668213249320128,0.43243243243243246,0.48484848484848486,0.8,0.631578947368421,0.7272727272727273,0.8275862068965517,0.0,0.0,0.0,0.8787878787878788,0.8787878787878788,1.0,0.45714285714285713,0.48484848484848486,0.8888888888888888,Human
xsum,Human,xsum-3981,0.980621609062686,0.9975659223411737,0.9289754898486242,0.7916666666666666,0.7916666666666666,1.0,0.6923076923076923,0.75,0.9,0.0,0.0,0.0,1.0,1.0,1.0,0.875,0.875,1.0,Human
xsum,Human,xsum-4708,0.9933874834296046,0.9969736160401382,0.862848434920541,0.6666666666666666,0.8888888888888888,0.7272727272727273,0.7,0.7777777777777778,0.875,0.0,0.0,0.0,0.8888888888888888,0.8888888888888888,1.0,0.5555555555555556,0.5555555555555556,1.0,Human
xsum,Human,xsum-4709,0.9881345581685113,0.9957831239461539,0.9338092035421949,0.23529411764705882,0.2727272727272727,0.631578947368421,0.5932203389830508,0.7954545454545454,0.7,0.03389830508474576,0.045454545454545456,0.11764705882352941,0.8936170212765957,0.9545454545454546,0.9333333333333333,0.62,0.7045454545454546,0.8378378378378378,Human
xsum,Human,xsum-4710,0.9885177598085626,0.987553369503073,0.8124758482826218,0.625,0.7142857142857143,0.8333333333333334,0.6086956521739131,0.6666666666666666,0.875,0.0,0.0,0.0,0.8636363636363636,0.9047619047619048,0.95,0.391304347826087,0.42857142857142855,0.8181818181818182,Human
xsum,Human,xsum-4711,0.9816954420343281,0.995788482640237,0.9743998889212837,0.5833333333333334,0.6086956521739131,0.9333333333333333,0.6071428571428571,0.7391304347826086,0.7727272727272727,0.0,0.0,0.0,0.8260869565217391,0.8260869565217391,1.0,0.5416666666666666,0.5652173913043478,0.9285714285714286,Human
xsum,Human,xsum-4712,0.9418271832234719,0.996901653054661,0.9456949642538931,0.43478260869565216,0.47619047619047616,0.8333333333333334,0.5555555555555556,0.7142857142857143,0.7142857142857143,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,1.0,0.6818181818181818,0.7142857142857143,0.9375,Human
xsum,Human,xsum-4713,0.989361770117437,0.9969664172868328,0.9439789594629414,0.5,0.6666666666666666,0.6666666666666666,0.8,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.7,0.7777777777777778,0.875,0.2,0.2222222222222222,0.6666666666666666,Human
xsum,Human,xsum-4714,0.9876793308713312,0.9788648403978909,0.9523031624074935,0.6,0.75,0.75,0.16666666666666666,0.25,0.3333333333333333,0.0,0.0,0.0,0.6,0.75,0.75,0.6,0.75,0.75,Human
xsum,Human,xsum-4715,0.9945445847529465,0.9913130165219826,0.9439636042515409,0.65625,0.7,0.9130434782608695,0.7878787878787878,0.8666666666666667,0.896551724137931,0.0,0.0,0.0,0.9666666666666667,0.9666666666666667,1.0,0.7333333333333333,0.7333333333333333,1.0,Human
xsum,Human,xsum-4716,0.9942779938784482,0.9965912169338301,0.8833563158543256,0.75,0.8181818181818182,0.9,0.64,0.7272727272727273,0.8421052631578947,0.0,0.0,0.0,1.0,1.0,1.0,0.6363636363636364,0.6363636363636364,1.0,Human
xsum,Human,xsum-4717,0.9845629936057473,0.9947655769588589,0.9083020959542731,0.45652173913043476,0.5384615384615384,0.75,0.574468085106383,0.6923076923076923,0.7714285714285715,0.0,0.0,0.0,0.8780487804878049,0.9230769230769231,0.9473684210526315,0.5581395348837209,0.6153846153846154,0.8571428571428571,Human
xsum,Human,xsum-4718,0.9786172876181859,0.9877912019330806,0.9239157848499534,0.75,0.75,1.0,0.42857142857142855,0.5,0.75,0.0,0.0,0.0,0.7692307692307693,0.8333333333333334,0.9090909090909091,0.5714285714285714,0.6666666666666666,0.8,Human
xsum,Human,xsum-4719,0.9503377357211201,0.9954363797557754,0.9339407525290491,0.4166666666666667,0.45454545454545453,0.8333333333333334,0.5833333333333334,0.6363636363636364,0.875,0.0,0.0,0.0,0.75,0.8181818181818182,0.9,0.46153846153846156,0.5454545454545454,0.75,Human
xsum,Human,xsum-4720,0.9828465713837773,0.9603544468836251,0.7918271922925647,0.75,0.8571428571428571,0.8571428571428571,0.7333333333333333,0.7857142857142857,0.9166666666666666,0.058823529411764705,0.07142857142857142,0.25,1.0,1.0,1.0,0.3333333333333333,0.35714285714285715,0.8333333333333334,Human
xsum,Human,xsum-4721,0.9927810802080939,0.9916234335859601,0.9082766004117927,0.8387096774193549,0.8666666666666667,0.9629629629629629,0.46153846153846156,0.6,0.6666666666666666,0.02857142857142857,0.03333333333333333,0.16666666666666666,0.59375,0.6333333333333333,0.9047619047619048,0.42424242424242425,0.4666666666666667,0.8235294117647058,Human
xsum,Human,xsum-4722,0.9843917366793088,0.9976695410566264,0.9043958893053954,0.5974025974025974,0.6865671641791045,0.8214285714285714,0.6103896103896104,0.7014925373134329,0.8245614035087719,0.011904761904761904,0.014925373134328358,0.05555555555555555,0.9264705882352942,0.9402985074626866,0.984375,0.6,0.6268656716417911,0.9333333333333333,Human
xsum,Human,xsum-4723,0.9841152239073663,0.9965160808329668,0.9402554953223957,0.4,0.5333333333333333,0.6153846153846154,0.6666666666666666,0.8,0.8,0.0,0.0,0.0,0.9333333333333333,0.9333333333333333,1.0,0.4375,0.4666666666666667,0.875,Human
xsum,Human,xsum-4724,0.9772628293943928,0.9966512982663523,0.7777863186314753,0.4266666666666667,0.4444444444444444,0.9142857142857143,0.4823529411764706,0.5694444444444444,0.7592592592592593,0.010752688172043012,0.013888888888888888,0.045454545454545456,0.8571428571428571,0.9166666666666666,0.9295774647887324,0.33707865168539325,0.4166666666666667,0.6382978723404256,Human
xsum,Human,xsum-4725,0.9718066269976011,0.9942691140059914,0.9459515221507362,0.6666666666666666,0.7272727272727273,0.8888888888888888,0.5384615384615384,0.6363636363636364,0.7777777777777778,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,0.8181818181818182,0.8181818181818182,1.0,Human
